,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
158,0.47877273,9.575455,0.0,24.395966,0.84381294,0.0,19.073498,19.073498,0.0,24.74002,8.031943,3.9063644,4.125579,1.3039954
159,0.47143227,9.428645,0.0,25.636505,0.82838774,0.0,0.0,0.0,0.0,26.23288,7.9821453,4.053,3.9291453,1.3042972
160,0.46411818,9.282364,0.0,25.699677,0.81234074,0.0,1.757,1.757,0.0,25.875366,8.139309,4.08315,4.056159,1.3046277
161,0.47812504,9.562501,0.0,24.32022,0.8272885,0.0,11.065999,11.065999,0.0,23.737518,8.240961,4.0048604,4.2361007,1.3042449
162,0.52959424,10.591885,0.0,24.82077,0.9503344,0.0,0.0,0.0,0.0,24.774261,8.362419,3.8170557,4.5453634,1.3042976
163,0.44015625,8.803125,0.0,26.628876,0.83965904,0.0,0.0,0.0,0.0,27.09201,8.254986,3.8945568,4.360429,1.304573
164,0.4637558,9.275116,0.0,27.125458,0.8575352,0.0,8.031,8.031,0.0,26.89209,7.7896376,3.8935413,3.8960962,1.3047462
165,0.4162144,8.324287,0.0,27.118347,0.79433787,0.0,0.0,0.0,0.0,26.739899,7.6002345,3.7344375,3.865797,1.3049572
166,0.38184386,7.6368775,0.0,27.739655,0.7332134,0.0,0.0,0.0,0.0,27.683014,7.220082,3.6428828,3.577199,1.3052545
167,0.43703777,8.740755,0.0,27.097595,0.8163229,0.0,7.0515003,7.0515003,0.0,26.8396,7.814565,3.7445834,4.0699816,1.3049746
168,0.40338904,8.0677805,0.0,26.71695,0.7732489,0.0,0.0,0.0,0.0,26.753937,7.2965345,3.5012946,3.79524,1.3052644
169,0.37328425,7.465685,0.0,26.39093,0.7179384,0.0,0.0,0.0,0.0,26.386017,8.020884,3.7278872,4.2929964,1.3055847
170,0.44514304,8.902861,0.0,25.555786,0.8063437,0.0,33.128998,33.128998,0.0,25.399628,7.341757,3.7822337,3.559523,1.3059293
171,0.47196618,9.439323,0.0,26.233185,0.83261925,0.0,1.004,1.004,0.0,26.338318,7.4286385,3.5329232,3.8957152,1.3061527
172,0.42518,8.5036,0.0,26.954865,0.7886981,0.0,8.0315,8.0315,0.0,26.752228,7.7588854,3.7977147,3.9611707,1.306262
173,0.42366803,8.47336,0.0,26.556366,0.77432954,0.0,1.5059999,1.5059999,0.0,26.368622,8.299243,3.8415504,4.4576926,1.3065114
174,0.3690089,7.3801785,0.0,26.858429,0.69632393,0.0,0.0,0.0,0.0,26.775238,7.282448,3.6143112,3.6681366,1.3070797
175,0.34496537,6.8993073,0.0,27.736786,0.6488726,0.0,0.0,0.0,0.0,27.84787,6.8978806,3.526277,3.3716035,1.3072748
176,0.32572776,6.514555,0.0,27.017395,0.60680676,0.0,0.0,0.0,0.0,26.821045,7.657217,3.7225494,3.9346676,1.307696
177,0.313799,6.27598,0.0,26.214447,0.5800082,0.0,0.5035,0.5035,0.0,25.763763,8.239746,3.7495694,4.4901767,1.3069059
178,0.31701207,6.3402414,0.0,26.654297,0.58786404,0.0,8.058,8.058,0.0,26.12436,7.455321,3.5885043,3.8668165,1.307394
179,0.42710245,8.542049,0.0,26.099945,0.79665005,0.0,0.7560001,0.7560001,0.0,25.368286,8.1325,3.7448573,4.3876424,1.3067296
180,0.4251768,8.503536,0.0,25.327118,0.79013723,0.0,7.048499,7.048499,0.0,24.498627,7.973509,3.8138115,4.1596975,1.3066267
