,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
129,0.07680757,1.5361516,0.0,22.433716,0.4596232,2.5613465,0.0,0.0,0.0,21.725433,10.803144,4.683639,6.1195054,2.044146
130,0.06969099,1.3938197,0.0,23.190735,0.42424288,2.5689716,0.0,0.0,0.0,22.814789,10.606042,4.823723,5.782319,2.0442169
131,0.072748356,1.4549671,0.0,23.495453,0.42692032,2.5741892,1.2942,1.2942,0.0,22.85254,9.614232,4.765822,4.84841,2.0439653
132,0.072133936,1.4426787,0.0,23.947296,0.42449498,2.5773225,0.0,0.0,0.0,23.888489,10.252703,4.8838053,5.3688974,2.046436
133,0.07717347,1.5434695,0.0,22.50061,0.4429695,2.5813608,2.0092,2.0092,0.0,21.81546,9.954796,4.815755,5.139041,2.0446715
134,0.10934968,2.1869938,0.0,21.897858,0.6113911,2.586402,4.7025995,4.7025995,0.0,21.658264,10.576424,4.785585,5.7908387,2.0418198
135,0.13128942,2.6257885,0.0,22.15387,0.6723949,2.591844,14.586399,14.586399,0.0,21.959686,9.978862,4.8308296,5.148032,2.0467522
136,0.12511057,2.5022113,0.0,22.255585,0.6484045,2.59629,2.2020001,2.2020001,0.0,22.28012,10.781782,4.9286575,5.8531246,2.0440068
137,0.117734015,2.3546803,0.0,23.200256,0.61222047,2.6018496,2.4912,2.4912,0.0,23.751831,10.231509,5.066129,5.16538,2.0463
138,0.10625877,2.1251752,0.0,24.076324,0.566014,2.6043913,0.39860004,0.39860004,0.0,24.470459,10.263168,5.15344,5.1097283,2.0465088
139,0.09447833,1.8895668,0.0,24.25821,0.505647,2.6073513,0.0,0.0,0.0,24.576996,9.888702,5.1308293,4.757873,2.0491943
140,0.09373231,1.8746462,0.0,24.196838,0.4670001,2.6078622,5.5968,5.5968,0.0,24.339325,9.613754,5.16187,4.4518843,2.0533442
141,0.105324544,2.1064906,0.0,24.302185,0.48567557,2.6077812,6.0146008,6.0146008,0.0,24.493591,9.736509,5.1591797,4.5773296,2.0551763
